"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1945-09","2","6","2","1,6","1",",6","0",",6",,,"0",",6","0",",6","0",",6","0","1,6","8","1,6","0","1,6","38",",6,30,",,,"0.0",",,6,30,+","0.04",",,6,21,","83","1,6,28,+","662","6","206","1,6","0.04",",,,6","0.0",",,,6","57.9","1,6","66.4","1,,,6","49.4",",,,6"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1945-10","6","6","3",",6","3",",6","3",",6",,,"0",",6","0",",6","0",",6","0",",6","3",",6","0",",6","40",",6,26,",,,"0.0",",,6,31,+","1.28",",,6,30,","82",",6,24,","917","6","255",",6","2.09",",,,6","0.0",",,,6","56.9",",6","64.2",",,,6","49.5",",,,6"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1945-11","7","6","2","1,6","15",",6","11",",6",,,"0",",6","0",",6","0",",6","0","1,6","3","1,6","0","1,6","39",",6,30,+",,,"0.0",",,6,30,+","0.85",",,6,12,","81","1,6,03,","1263","6","346","1,6","4.48",",,,6","0.0",",,,6","53.3","1,6","60.7","1,,,6","45.9",",,,6"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1945-12","7","6","0",",6","12",",6","9",",6",,,"0",",6","0",",6","0",",6","0",",6","0",",6","0",",6","34",",6,12,",,,"0.0",",,6,31,+","1.94",",,6,04,","66",",6,31,+","1666","6","403",",6","7.23",",,,6","0.0",",,,6","52.0",",6","58.0",",,,6","46.0",",,,6"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1946-01","0","6","0",",6","5",",6","3",",6",,,"0",",6","0",",6","1",",6","0",",6","0",",6","0",",6","31",",6,31,",,,"0.0",",,6,31,+","1.10",",,6,04,","63",",6,27,+","2168","6","502",",6","1.68",",,,6","0.0",",,,6","48.8",",6","57.5",",,,6","40.1",",,,6"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1946-02","0","6","0",",6","12",",6","8",",6",,,"0",",6","0",",6","1",",6","0",",6","0",",6","0",",6","32",",6,11,",,,"0.0",",,6,28,+","1.02",",,6,15,","63",",6,01,","2655","6","486",",6","2.89",",,,6","0.0",",,,6","47.6",",6","56.1",",,,6","39.1",",,,6"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1946-03","0","6","0",",6","8",",6","6",",6",,,"0",",6","0",",6","0",",6","0",",6","1",",6","0",",6","35",",6,23,+",,,"0.0",",,6,31,+","0.65",",,6,29,","72",",6,08,","3143","6","488",",6","2.44",",,,6","0.0",",,,6","49.3",",6","57.3",",,,6","41.2",",,,6"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1946-04","0","6","0","1,6","2",",6","1",",6",,,"0",",6","0",",6","0",",6","0","1,6","1","1,6","0","1,6","36",",6,30,",,,"0.0",",,6,30,+","0.14",",,6,01,","72","1,6,23,","3539","6","396","1,6","0.18",",,,6","0.0",",,,6","51.3","1,6","60.3","1,,,6","42.5",",,,6"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1946-05","0","6","0",",6","4",",6","3",",6",,,"0",",6","0",",6","0",",6","0",",6","0",",6","0",",6","38",",6,01,",,,"0.0",",,6,31,+","0.53",",,6,26,","69",",6,06,","3891","6","352",",6","0.89",",,,6","0.0",",,,6","53.6",",6","59.8",",,,6","47.4",",,,6"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1946-06","0","6","0",",6","0",",6","0",",6",,,"0",",6","0",",6","0",",6","0",",6","2",",6","0",",6","43",",6,18,",,,"0.0",",,6,30,+","0.00",",,6,30,+","75",",6,18,","4142","6","250",",6","0.00",",,,6","0.0",",,,6","56.7",",6","63.7",",,,6","49.6",",,,6"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1946-07","0","6","0",",6","1",",6","1",",6",,,"0",",6","0",",6","0",",6","0",",6","0",",6","0",",6","45",",6,31,",,,"0.0",",,6,31,+","0.20",",,6,25,","69",",6,25,","209","6","209",",6","0.20",",,,6","0.0",",,,6","58.3",",6","63.9",",,,6","52.6",",,,6"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1946-08","0","6","0",",6","0",",6","0",",6",,,"0",",6","0",",6","0",",6","0",",6","0",",6","0",",6","46",",6,31,",,,"0.0",",,6,31,+","0.00",",,6,31,+","68",",6,02,","455","6","246",",6","0.00",",,,6","0.0",",,,6","57.1",",6","61.6",",,,6","52.6",",,,6"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1946-09","11","6","11",",6","1",",6","0",",6",,,"0",",6","0",",6","0",",6","0",",6","6",",6","0",",6","43",",6,12,",,,"0.0",",,6,30,+","0.08",",,6,16,","89",",6,18,","658","6","204",",6","0.08",",,,6","0.0",",,,6","58.6",",6","66.8",",,,6","50.3",",,,6"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1946-10","15","6","3",",6","5",",6","1",",6",,,"0",",6","0",",6","0",",6","0",",6","7",",6","0",",6","33",",6,29,",,,"0.0",",,6,31,+","0.15",",,6,03,","86",",6,11,+","968","6","310",",6","0.29",",,,6","0.0",",,,6","55.1",",6","65.5",",,,6","44.7",",,,6"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1946-11","15","6","0",",6","6",",6","2",",6",,,"0",",6","0",",6","0",",6","0",",6","0",",6","0",",6","35",",6,11,",,,"0.0",",,6,30,+","2.56",",,6,19,","67",",6,03,+","1372","6","404",",6","3.31",",,,6","0.0",",,,6","51.5",",6","60.0",",,,6","43.1",",,,6"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1946-12","15","6","0",",6","8",",6","4",",6",,,"0",",6","0",",6","0",",6","0",",6","0",",6","0",",6","36",",6,29,",,,"0.0",",,6,31,+","0.95",",,6,24,","65",",6,23,","1804","6","432",",6","2.59",",,,6","0.0",",,,6","51.1",",6","57.6",",,,6","44.5",",,,6"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1947-01","0","6","0",",6","4",",6","2",",6",,,"0",",6","0",",6","3",",6","0",",6","0",",6","0",",6","30",",6,17,",,,"0.0",",,6,31,+","0.68",",,6,28,","62",",6,21,+","2379","6","575",",6","1.00",",,,6","0.0",",,,6","46.5",",6","55.5",",,,6","37.4",",,,6"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1947-02","0","6","0","1,6","3",",6","2",",6",,,"0",",6","0",",6","0",",6","0","1,6","2","1,6","0","1,6","38",",6,01,",,,"0.0",",,6,28,+","1.60",",,6,12,","74","1,6,24,","2734","6","356","1,6","1.98",",,,6","0.0",",,,6","51.7","1,6","58.9","1,,,6","44.6",",,,6"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1947-03","0","6","0",",6","11",",6","8",",6",,,"0",",6","0",",6","0",",6","0",",6","2",",6","0",",6","37",",6,06,",,,"0.0",",,6,31,+","0.90",",,6,28,","75",",6,13,","3094","6","359",",6","3.22",",,,6","0.0",",,,6","53.4",",6","60.0",",,,6","46.8",",,,6"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1947-04","0","6","0","1,6","4",",6","0",",6",,,"0",",6","0",",6","0",",6","0","1,6","4","1,6","0","1,6","38",",6,04,",,,"0.0",",,6,30,+","0.08",",,6,03,","79","1,6,30,","3402","6","308","1,6","0.24",",,,6","0.0",",,,6","54.5","1,6","63.0","1,,,6","46.0",",,,6"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1947-05","0","6","0","1,6","2",",6","2",",6",,,"0",",6","0","1,6","0","1,6","0",",6","1",",6","0",",6","42","1,6,19,+",,,"0.0",",,6,31,+","0.34",",,6,27,","81",",6,01,","3690","6","288",",6","0.44",",,,6","0.0",",,,6","55.4","1,6","62.5",",,,6","48.4","1,,,6"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1947-06","0","6","0","1,6","6",",6","4",",6",,,"0",",6","0",",6","0",",6","0","1,6","3","1,6","0","1,6","43",",6,14,",,,"0.0",",,6,30,+","0.20",",,6,07,","72","1,6,12,","3903","6","213","1,6","0.84",",,,6","0.0",",,,6","57.7","1,6","64.8","1,,,6","50.5",",,,6"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1947-07","0","6","0",",6","0",",6","0",",6",,,,,"0",",6","0",",6","0",",6","2",",6","0",",6","45",",6,19,",,,,,"0.00",",,6,31,+","71",",6,26,","168","6","168",",6","0.00",",,,6",,,"59.6",",6","65.3",",,,6","53.8",",,,6"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1947-08","1","6","0",",6","0",",6","0",",6",,,"0",",6","0",",6","0",",6","0",",6","8",",6","0",",6","47",",6,08,",,,"0.0",",,6,31,+","0.00",",,6,31,+","82",",6,31,","290","6","123",",6","0.00",",,,6","0.0",",,,6","61.1",",6","67.6",",,,6","54.5",",,,6"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1947-09","4","6","2","2,6","0",",6","0",",6",,,"0",",6","0",",6","0",",6","0","2,6","7","2,6","0","2,6","44",",6,19,",,,"0.0",",,6,30,+","0.00",",,6,30,+","88","2,6,20,","458","6","167","2,6","0.00",",,,6","0.0",",,,6","59.1","2,6","67.0","2,,,6","51.1",",,,6"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1947-10","7","6","4","1,6","8",",6","8",",6",,,,,"0","1,6","0","1,6","0",",6","3",",6","0",",6","43","1,6,23,",,,,,"0.82",",,6,16,","81",",6,12,","672","6","214",",6","3.23",",,,6",,,"57.9","1,6","65.8",",,,6","50.0","1,,,6"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1947-11","7","6","0","1,6","4",",6","2",",6",,,"0",",6","0","1,6","0","1,6","0",",6","0",",6","0",",6","34","1,6,23,",,,"0.0",",,6,30,+","0.78",",,6,15,","69",",6,26,","1082","6","410",",6","1.23",",,,6","0.0",",,,6","50.8","1,6","59.9",",,,6","41.6","1,,,6"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1947-12","7","6","0","1,6","5",",6","2",",6",,,"0",",6","0",",6","0",",6","0","1,6","0","1,6","0","1,6","33",",6,30,",,,"0.0",",,6,31,+","0.65",",,6,20,","66","1,6,02,","1561","6","479","1,6","1.37",",,,6","0.0",",,,6","49.1","1,6","56.9","1,,,6","41.3",",,,6"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1948-01","0","0","0",",6","4",",6","2",",6",,,"0",",6","0",",6","0",",6","0",",6","2",",6","0",",6","33",",6,21,",,,"0.0",",,6,31,+","0.30",",,6,07,","76",",6,23,","1958","0","397",",6","0.65",",,,6","0.0",",,,6","52.2",",6","61.4",",,,6","43.0",",,,6"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1948-02","0","0","0",",6","10",",6","8",",6",,,"0",",6","0",",6","0",",6","0",",6","0",",6","0",",6","34",",6,12,+",,,"0.0",",,6,29,+","0.49",",,6,28,","69",",6,17,","2448","0","490",",6","2.17",",,,6","0.0",",,,6","48.1",",6","56.0",",,,6","40.1",",,,6"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1948-03","0","0","0",",6","10",",6","9",",6",,,"0",",6","0",",6","0",",6","0",",6","0",",6","0",",6","34",",6,11,",,,"0.0",",,6,31,+","0.57",",,6,23,","65",",6,27,","2943","0","495",",6","3.39",",,,6","0.0",",,,6","49.0",",6","56.5",",,,6","41.6",",,,6"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1948-04","0","0","0",",6","16",",6","13",",6",,,"0",",6","0",",6","0",",6","0",",6","0",",6","0",",6","38",",6,07,",,,"0.0",",,6,30,+","0.50",",,6,05,","68",",6,14,","3320","0","377",",6","3.52",",,,6","0.0",",,,6","52.4",",6","58.6",",,,6","46.3",",,,6"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1948-05","0","0","0",",6","6",",6","2",",6",,,"0",",6","0",",6","0",",6","0",",6","1",",6","0",",6","40",",6,15,+",,,"0.0",",,6,31,+","0.26",",,6,20,","71",",6,16,","3657","0","337",",6","0.52",",,,6","0.0",",,,6","54.1",",6","61.4",",,,6","46.8",",,,6"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1948-06","0","0","0",",6","2",",6","0",",6",,,"0",",6","0",",6","0",",6","0",",6","0",",6","0",",6","45",",6,23,+",,,"0.0",",,6,30,+","0.06",",,6,04,","69",",6,22,+","3859","0","202",",6","0.11",",,,6","0.0",",,,6","58.3",",6","64.1",",,,6","52.4",",,,6"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1948-07","0","0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","45",",0,13,","0",",,0,31,+","0.0",",,0,31,+","0.00",",,0,31,+","69",",0,29,+","231","0","231",",0","0.00",",,,0","0.0",",,,0","57.6",",0","63.6",",,,0","51.5",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1948-08","0","0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","47",",0,29,+","0",",,0,31,+","0.0",",,0,31,+","0.00",",,0,31,+","71",",0,19,","430","0","199",",0","0.00",",,,0","0.0",",,,0","58.6",",0","64.2",",,,0","52.9",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1948-09","0","0","0",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","41",",0,26,+","0",",,0,30,+","0.0",",,0,30,+","0.04",",,0,18,","75",",0,14,","682","0","253",",0","0.04",",,,0","0.0",",,,0","56.6",",0","64.6",",,,0","48.6",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1948-10","0","0","0",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","11",",0","0",",0","38",",0,30,","0",",,0,31,+","0.0",",,0,31,+","0.55",",,0,11,","85",",0,17,","909","0","227",",0","0.55",",,,0","0.0",",,,0","57.7",",0","67.0",",,,0","48.4",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1948-11","0","0","0",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","35",",0,30,+","0",",,0,30,+","0.0",",,0,30,+","0.20",",,0,03,","72",",0,11,","1281","0","372",",0","0.66",",,,0","0.0",",,,0","52.6",",0","62.6",",,,0","42.6",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1948-12","0","0","0",",0","14",",0","10",",0","0",",0","0",",0","0",",0","2",",0","0",",0","0",",0","0",",0","29",",0,23,","0",",,0,31,+","0.0",",,0,31,+","1.94",",,0,26,","58",",0,09,+","1860","0","579",",0","4.99",",,,0","0.0",",,,0","46.3",",0","52.9",",,,0","39.8",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1949-01","0",,"0",",0","6",",0","5",",0","0",",0","0",",0","0",",0","11",",0","0",",0","0",",0","0",",0","27",",0,11,","0",",,0,31,+","0.0",",,0,31,+","1.05",",,0,19,","62",",0,07,","2544",,"684",",0","1.73",",,,0","0.0",",,,0","42.9",",0","51.4",",,,0","34.5",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1949-02","0",,"0",",0","10",",0","9",",0","0",",0","0",",0","0",",0","1",",0","0",",0","0",",0","0",",0","30",",0,14,","0",",,0,28,+","0.0",",,0,28,+","1.12",",,0,24,","63",",0,21,","3060",,"517",",0","3.91",",,,0","0.0",",,,0","46.5",",0","53.3",",,,0","39.8",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1949-03","0",,"0",",0","11","2,0","8","2,0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","40",",0,24,+","0",",,0,31,+","0.0",",,0,31,+","0.84","2,,0,02,","64",",0,31,+","3468",,"407",",0","4.96",",a,,0","0.0",",,,0","51.9",",0","58.1",",,,0","45.6",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1949-04","0",,"0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","36",",0,25,","0",",,0,30,+","0.0",",,0,30,+","0.00",",T,0,28,","68",",0,03,","3872",,"405",",0","0.00",",T,,0","0.0",",,,0","51.5",",0","58.9",",,,0","44.1",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1949-05","0",,"0",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","37",",0,05,","0",",,0,31,+","0.0",",,0,31,+","0.35",",,0,18,","82",",0,06,","4183",,"311",",0","0.41",",,,0","0.0",",,,0","55.0",",0","61.4",",,,0","48.6",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1949-06","0",,"0","2,0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","2,0","2","2,0","0","2,0","43",",0,30,+","0",",,0,30,+","0.0",",,0,30,+","0.00",",,0,30,+","70","2,0,05,+","4418",,"234","2,0","0.00",",,,0","0.0",",,,0","56.6","2,0","62.7","2,,,0","50.4",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1949-07","0",,"0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","45",",0,07,","0",",,0,31,+","0.0",",,0,31,+","0.00",",,0,31,+","68",",0,31,","273",,"273",",0","0.00",",,,0","0.0",",,,0","56.2",",0","60.9",",,,0","51.5",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1949-08","0",,"0",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","49",",0,31,","0",",,0,31,+","0.0",",,0,31,+","0.09",",,0,27,","71",",0,28,+","469",,"196",",0","0.17",",,,0","0.0",",,,0","58.7",",0","63.2",",,,0","54.1",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1949-10",,,"0","3,0","0","3,0","0","3,0","0","3,0","0","3,0","0","3,0","0","3,0","0","3,0","1","3,0","0","3,0","35","3,0,20,","0","3,,0,31,+","0.0","3,,0,31,+","0.00","3,,0,31,+","80","3,0,13,",,,"340","3,0","0.00","3,,,0","0.0","3,,,0","52.8","3,0","60.9","3,,,0","44.8","3,,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1950-02",,,"0","3,0","3","4,0","2","4,0","0",",0","0",",0","0","3,0","0","3,0","0","3,0","0","3,0","0","3,0","36","3,0,13,","0",",,0,28,+","0.0",",,0,28,+","1.60","4,,0,04,","64","3,0,17,",,,"382","3,0","2.24","4,,,0","0.0",",,,0","49.7","3,0","57.1","3,,,0","42.3","3,,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1950-03",,,"0",",0","8",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","34",",0,13,","0",",,0,31,+","0.0",",,0,31,+","0.46",",,0,19,","70",",0,30,+",,,"452",",0","1.34",",,,0","0.0",",,,0","50.4",",0","58.3",",,,0","42.5",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1950-04",,,,,"4",",0","3",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,30,+","0.0",",,0,30,+","1.16",",,0,07,",,,,,,,"2.13",",,,0","0.0",",,,0",,,,,,
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1950-05",,,"0",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","35",",0,07,","0",",,0,31,+","0.0",",,0,31,+","0.25",",,0,01,","68",",0,29,",,,"399",",0","0.37",",,,0","0.0",",,,0","52.1",",0","59.3",",,,0","45.0",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1950-06",,,"0",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","42",",0,25,","0",",,0,30,+","0.0",",,0,30,+","0.11",",,0,11,","65",",0,30,+",,,"290",",0","0.14",",,,0","0.0",",,,0","55.3",",0","60.9",",,,0","49.7",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1950-07",,,"0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","45",",0,01,","0",",,0,31,+","0.0",",,0,31,+","0.00",",,0,31,+","68",",0,03,","263","0","263",",0","0.00",",,,0","0.0",",,,0","56.5",",0","61.7",",,,0","51.3",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1950-08",,,,,"0",",0","0",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,31,+","0.0",",,0,31,+","0.00",",T,0,31,+",,,,,,,"0.00",",T,,0","0.0",",,,0",,,,,,
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1950-09",,,"0",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","38",",0,30,","0",",,0,30,+","0.0",",,0,30,+","0.04",",,0,16,","76",",0,04,",,,"204",",0","0.08",",,,0","0.0",",,,0","58.2",",0","65.1",",,,0","51.3",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1950-10",,,"0",",0","9",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","37",",0,02,","0",",,0,31,+","0.0",",,0,31,+","0.71",",,0,26,","84",",0,10,",,,"245",",0","1.95",",,,0","0.0",",,,0","57.1",",0","66.8",",,,0","47.4",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1950-11",,,"0",",0","10",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","13",",0","0",",0","42",",0,13,+","0",",,0,30,+","0.0",",,0,30,+","1.55",",,0,18,","81",",0,09,+",,,"171",",0","5.46",",,,0","0.0",",,,0","59.3",",0","70.4",",,,0","48.2",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1950-12",,,"0",",0","16",",0","10",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","40",",0,31,","0",",,0,31,+","0.0",",,0,31,+","1.14",",,0,08,","68",",0,10,",,,"341",",0","6.02",",,,0","0.0",",,,0","54.0",",0","60.0",",,,0","48.0",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1951-01","0","0","0",",0","12","2,0","8","2,0","0",",0","0",",0","0",",0","1",",0","0",",0","0",",0","0",",0","32",",0,31,","0",",,0,31,+","0.0",",T,0,19,","1.03","2,,0,22,","64",",0,23,",,,"484",",0","5.12",",a,,0","0.0",",T,,0","49.4",",0","56.1",",,,0","42.6",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1951-02","0","0","0",",0","10",",0","9",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","34",",0,28,+","0",",,0,28,+","0.0",",,0,28,+","0.84",",,0,05,","69",",0,08,",,,"408",",0","2.98",",,,0","0.0",",,,0","50.4",",0","57.9",",,,0","43.0",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1951-03","0","0","0",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","33",",0,14,+","0",",,0,31,+","0.0",",,0,31,+","1.35",",,0,06,","75",",0,26,",,,"477",",0","2.84",",,,0","0.0",",,,0","49.6",",0","60.4",",,,0","38.8",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1951-04","0","0","0",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","36",",0,01,","0",",,0,30,+","0.0",",,0,30,+","0.80",",,0,28,","59",",0,17,",,,"432",",0","0.91",",,,0","0.0",",,,0","50.6",",0","56.4",",,,0","44.7",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1951-05","0","0","0","2,0","3",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0","2,0","1","2,0","0","2,0","41",",0,29,","0",",,0,31,+","0.0",",,0,31,+","0.77",",,0,03,","78","2,0,26,",,,"313","2,0","0.98",",,,0","0.0",",,,0","54.2","2,0","61.0","2,,,0","47.5",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1951-06","0","0","0",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","41",",0,06,+","0",",,0,30,+","0.0",",,0,30,+","0.15",",,0,21,","65",",0,23,+",,,"321",",0","0.17",",,,0","0.0",",,,0","54.3",",0","59.1",",,,0","49.5",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1951-07","0","0","0",",0","4",",0","0",",0","0",",0","0","1,0","0",",0","0",",0","0",",0","0",",0","0",",0","45",",0,09,+","0",",,0,31,+","0.0","1,,0,31,+","0.05",",,0,23,","66",",0,18,","297","0","297",",0","0.12",",,,0","0.0","1,,,0","55.4",",0","60.1",",,,0","50.7",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1951-08","0","0","0","2,0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","2,0","0","2,0","0","2,0","43",",0,15,+","0",",,0,31,+","0.0",",,0,31,+","0.00",",,0,31,+","66","2,0,23,+","549","0","252","2,0","0.00",",,,0","0.0",",,,0","56.3","2,0","60.3","2,,,0","52.3",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1951-09","8","0","8",",0","2",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","45",",0,03,","0",",,0,30,+","0.0",",,0,30,+","0.15",",,0,23,","84",",0,15,","729","0","180",",0","0.28",",,,0","0.0",",,,0","59.3",",0","64.8",",,,0","53.8",",,,0"
