LocationID,Watershed,EventGUID,ParkCode,ProjectCode,Date,BTime,TTime,Obsv1,Obsv2,Obsv3,USGS_ID,Survey_MONTH,SEASON,BRDYEAR,Weather,Wind,AirTemp,WaterTemp,WaterVis,SvyLength,SvyWidth,AvgD,MaxD,HabType,PercentSubVeg,PercentEmergVeg,PercentOpenWater,DominantSub,DominantEmerg,OtherVeg,tblEvents_Comments,GageHeight,DateEntered,Validation,EventID,SurveyMethodID,WaterSalinity,SalinityMethodID,WaterFlowID,EggCountGUID,SpeciesID,MassID,WaterDepth,EggDepth,Distance,Stranded,AttachType,EggMassStageID,UTMNY_EggObs,UTMEX_EggObs,HorizontalError_m,Lat_EggObs,Long_EggObs,AS_UTMSOURCE,AS_UTMZONE,GPS_ID,tblEggCount_CRLF_Comments,OldMass,NumberofEggMasses
KC01,Kanoff Creek,{1FE35107-7B0D-44F9-A3A5-095559C015D4},GOGA,CRLF,12/28/2021,9:56,73,CLP,MF,,,,,2022,Overcast,0,10,9,0.2,85,13,0.35,0.5,Pond,0,20,80,0,"Cyperaceae,Typha,Schoenoplectus",,Algae on egg masses made gosner stage identification difficult. Overcast also made it hard to determine gosner stage,2.7,,TRUE,,2,0,,1,{A340CB67-7C26-41D1-9BA4-AA62D421C26C},RADR,14,,,,FALSE,,3,4155653.664,543071.6655,4,37.5468767,-122.5124058,,,0,,FALSE,1
KC01,Kanoff Creek,{1FE35107-7B0D-44F9-A3A5-095559C015D4},GOGA,CRLF,12/28/2021,9:56,73,CLP,MF,,,,,2022,Overcast,0,10,9,0.2,85,13,0.35,0.5,Pond,0,20,80,0,"Cyperaceae,Typha,Schoenoplectus",,Algae on egg masses made gosner stage identification difficult. Overcast also made it hard to determine gosner stage,2.7,,TRUE,,2,0,,1,{AA5880B6-B3F5-4591-A32E-BA3324FA787F},RADR,7,,,,FALSE,,9,4155655.096,543065.4126,4,37.5468899,-122.5124765,,,0,Covered in algae,TRUE,1
KC01,Kanoff Creek,{1FE35107-7B0D-44F9-A3A5-095559C015D4},GOGA,CRLF,12/28/2021,9:56,73,CLP,MF,,,,,2022,Overcast,0,10,9,0.2,85,13,0.35,0.5,Pond,0,20,80,0,"Cyperaceae,Typha,Schoenoplectus",,Algae on egg masses made gosner stage identification difficult. Overcast also made it hard to determine gosner stage,2.7,,TRUE,,2,0,,1,{BBA0A36E-F8F5-4208-980E-682CAC0F026F},RADR,15,,,,FALSE,,3,4155660.065,543062.9929,4,37.5469348,-122.5125036,,,0,,FALSE,1
KC01,Kanoff Creek,{1FE35107-7B0D-44F9-A3A5-095559C015D4},GOGA,CRLF,12/28/2021,9:56,73,CLP,MF,,,,,2022,Overcast,0,10,9,0.2,85,13,0.35,0.5,Pond,0,20,80,0,"Cyperaceae,Typha,Schoenoplectus",,Algae on egg masses made gosner stage identification difficult. Overcast also made it hard to determine gosner stage,2.7,,TRUE,,2,0,,1,{E420E001-A0DC-4548-80E8-94E4876265D0},RADR,5,,,,FALSE,,6,4155644.645,543071.942,4,37.5467954,-122.5124032,,,0,Covered in algae,TRUE,1
KC01,Kanoff Creek,{1FE35107-7B0D-44F9-A3A5-095559C015D4},GOGA,CRLF,12/28/2021,9:56,73,CLP,MF,,,,,2022,Overcast,0,10,9,0.2,85,13,0.35,0.5,Pond,0,20,80,0,"Cyperaceae,Typha,Schoenoplectus",,Algae on egg masses made gosner stage identification difficult. Overcast also made it hard to determine gosner stage,2.7,,TRUE,,2,0,,1,{EA4B61CC-8B71-4B14-BA87-BFBCA863391B},RADR,17,,,,FALSE,,3,4155666.874,543068.7084,4,37.5469959,-122.5124385,,,0,,FALSE,1
KC01,Kanoff Creek,{1FE35107-7B0D-44F9-A3A5-095559C015D4},GOGA,CRLF,12/28/2021,9:56,73,CLP,MF,,,,,2022,Overcast,0,10,9,0.2,85,13,0.35,0.5,Pond,0,20,80,0,"Cyperaceae,Typha,Schoenoplectus",,Algae on egg masses made gosner stage identification difficult. Overcast also made it hard to determine gosner stage,2.7,,TRUE,,2,0,,1,{F1ED62E3-960A-4700-BE00-9444EB33EEDD},RADR,16,,,,FALSE,,3,4155665.108,543064.2034,4,37.5469802,-122.5124896,,,0,,FALSE,1
KC01,Kanoff Creek,{1FE35107-7B0D-44F9-A3A5-095559C015D4},GOGA,CRLF,12/28/2021,9:56,73,CLP,MF,,,,,2022,Overcast,0,10,9,0.2,85,13,0.35,0.5,Pond,0,20,80,0,"Cyperaceae,Typha,Schoenoplectus",,Algae on egg masses made gosner stage identification difficult. Overcast also made it hard to determine gosner stage,2.7,,TRUE,,2,0,,1,{F22504EB-0411-46CC-A6C5-95D0E06BAF5F},RADR,18,,,,FALSE,,3,4155663.075,543061.5108,4,37.546962,-122.5125202,,,0,,FALSE,1
KC01,Kanoff Creek,{22B0EDDA-B917-487B-B2CB-38DCB2613607},GOGA,CRLF,3/27/2018,15:13,30,SB,JF,MSC,,,,2018,Clear,2,17.1,12,0.16,45,25,0.5,0.85,Pond,30,50,20,Cotula,"Eleocharis,Typha",,"Tree frog eggs about 50
40 globs with silver dots. Newt?
Five large hops",2.41,,TRUE,,2,,,1,{9F9F706A-E981-4BCA-A539-6F18D03C05A3},RADR,,,,,FALSE,,,,,,,,,,0,"records batch created in 2023 to bring old data (up to 2019, which only recorded presence of CRLF egg masses) inline with data collected in S123 ( presence and absence noted for every survey)",FALSE,0
KC01,Kanoff Creek,{24269F60-D59C-486B-99F5-28CC17DDD126},GOGA,CRLF,2/16/2021,10:06,118,JeF,,,,,,2021,Partial Cloud,3,13.1,13,0.12,75,3,0.36,0.55,Pond,0,35,65,,"Cyperaceae,Typha",Algae growing on open water covering,,2.55,,TRUE,,2,,,,{09E889D8-366F-4906-A75C-C1E18A88B3CF},RADR,12,,,,FALSE,,1,4155658.651,543076.5567,5,37.54692142,-122.5123501,,,0,Egg mass not observed at flag. May be submerged below visibility,TRUE,1
KC01,Kanoff Creek,{24269F60-D59C-486B-99F5-28CC17DDD126},GOGA,CRLF,2/16/2021,10:06,118,JeF,,,,,,2021,Partial Cloud,3,13.1,13,0.12,75,3,0.36,0.55,Pond,0,35,65,,"Cyperaceae,Typha",Algae growing on open water covering,,2.55,,TRUE,,2,,,,{1A8DE7CA-4E25-4139-AE3C-B84E1CCBE554},RADR,25,,,,FALSE,,4,4155655.415,543047.0447,5,37.54689363,-122.5126844,,,0,,FALSE,1
KC01,Kanoff Creek,{24269F60-D59C-486B-99F5-28CC17DDD126},GOGA,CRLF,2/16/2021,10:06,118,JeF,,,,,,2021,Partial Cloud,3,13.1,13,0.12,75,3,0.36,0.55,Pond,0,35,65,,"Cyperaceae,Typha",Algae growing on open water covering,,2.55,,TRUE,,2,,,,{312A3670-DF80-4045-ABD3-D04816CD1C01},RADR,4,,,,FALSE,,7,4155670.842,543072.9393,5,37.54703147,-122.5123904,,,0,,TRUE,1
KC01,Kanoff Creek,{24269F60-D59C-486B-99F5-28CC17DDD126},GOGA,CRLF,2/16/2021,10:06,118,JeF,,,,,,2021,Partial Cloud,3,13.1,13,0.12,75,3,0.36,0.55,Pond,0,35,65,,"Cyperaceae,Typha",Algae growing on open water covering,,2.55,,TRUE,,2,,,,{355F30DB-1E87-4596-B5F8-9648848957B5},RADR,17,,,,FALSE,,1,4155670.137,543051.7738,5,37.54702611,-122.51263,,,0,Silt is covering the eggs making gosner stage difficulty,TRUE,1
KC01,Kanoff Creek,{24269F60-D59C-486B-99F5-28CC17DDD126},GOGA,CRLF,2/16/2021,10:06,118,JeF,,,,,,2021,Partial Cloud,3,13.1,13,0.12,75,3,0.36,0.55,Pond,0,35,65,,"Cyperaceae,Typha",Algae growing on open water covering,,2.55,,TRUE,,2,,,,{3788B186-7A59-4204-AECA-C47FBA463F6D},RADR,8,,,,FALSE,,7,4155662.239,543073.5541,5,37.5469539,-122.5123839,,,0,,TRUE,1
KC01,Kanoff Creek,{24269F60-D59C-486B-99F5-28CC17DDD126},GOGA,CRLF,2/16/2021,10:06,118,JeF,,,,,,2021,Partial Cloud,3,13.1,13,0.12,75,3,0.36,0.55,Pond,0,35,65,,"Cyperaceae,Typha",Algae growing on open water covering,,2.55,,TRUE,,2,,,,{3AADEF15-F367-40C1-84FA-B301FAE528A5},RADR,9,,,,FALSE,,7,4155673.306,543072.7711,5,37.54705369,-122.5123921,,,0,,TRUE,1
KC01,Kanoff Creek,{24269F60-D59C-486B-99F5-28CC17DDD126},GOGA,CRLF,2/16/2021,10:06,118,JeF,,,,,,2021,Partial Cloud,3,13.1,13,0.12,75,3,0.36,0.55,Pond,0,35,65,,"Cyperaceae,Typha",Algae growing on open water covering,,2.55,,TRUE,,2,,,,{4F1AB21C-AD04-4413-BE04-474010924C7E},RADR,21,,,,FALSE,,6,4155658.828,543047.0714,5,37.54692439,-122.5126839,,,0,,TRUE,1
KC01,Kanoff Creek,{24269F60-D59C-486B-99F5-28CC17DDD126},GOGA,CRLF,2/16/2021,10:06,118,JeF,,,,,,2021,Partial Cloud,3,13.1,13,0.12,75,3,0.36,0.55,Pond,0,35,65,,"Cyperaceae,Typha",Algae growing on open water covering,,2.55,,TRUE,,2,,,,{502CD753-013F-453B-AEA8-ECC333C9779C},RADR,5,,,,FALSE,,7,4155647.331,543076.9634,5,37.54681937,-122.5123462,,,0,,TRUE,1
KC01,Kanoff Creek,{24269F60-D59C-486B-99F5-28CC17DDD126},GOGA,CRLF,2/16/2021,10:06,118,JeF,,,,,,2021,Partial Cloud,3,13.1,13,0.12,75,3,0.36,0.55,Pond,0,35,65,,"Cyperaceae,Typha",Algae growing on open water covering,,2.55,,TRUE,,2,,,,{507F9BE7-D33C-463C-99E9-C697CAA47182},RADR,10,,,,FALSE,,1,4155667.916,543069.8891,5,37.54700524,-122.5124251,,,0,Most likely hatched based on date but visibility makes determination difficult.,TRUE,1
KC01,Kanoff Creek,{24269F60-D59C-486B-99F5-28CC17DDD126},GOGA,CRLF,2/16/2021,10:06,118,JeF,,,,,,2021,Partial Cloud,3,13.1,13,0.12,75,3,0.36,0.55,Pond,0,35,65,,"Cyperaceae,Typha",Algae growing on open water covering,,2.55,,TRUE,,2,,,,{569B02F2-8664-4122-9E35-6A1C57E78A49},RADR,14,,,,FALSE,,9,4155672.235,543056.4425,5,37.5470448,-122.512577,,,0,,TRUE,1
KC01,Kanoff Creek,{24269F60-D59C-486B-99F5-28CC17DDD126},GOGA,CRLF,2/16/2021,10:06,118,JeF,,,,,,2021,Partial Cloud,3,13.1,13,0.12,75,3,0.36,0.55,Pond,0,35,65,,"Cyperaceae,Typha",Algae growing on open water covering,,2.55,,TRUE,,2,,,,{6C6AF7C8-CC50-4856-92EE-1A6A23413CE2},RADR,11,,,,FALSE,,7,4155651.629,543073.809,5,37.54685826,-122.5123817,,,0,,TRUE,1
KC01,Kanoff Creek,{24269F60-D59C-486B-99F5-28CC17DDD126},GOGA,CRLF,2/16/2021,10:06,118,JeF,,,,,,2021,Partial Cloud,3,13.1,13,0.12,75,3,0.36,0.55,Pond,0,35,65,,"Cyperaceae,Typha",Algae growing on open water covering,,2.55,,TRUE,,2,,,,{71103747-0DA3-4A71-83A9-77D5B2BB6F3A},RADR,6,,,,FALSE,,8,4155660.379,543075.3112,5,37.54693705,-122.5123641,,,0,,TRUE,1
KC01,Kanoff Creek,{24269F60-D59C-486B-99F5-28CC17DDD126},GOGA,CRLF,2/16/2021,10:06,118,JeF,,,,,,2021,Partial Cloud,3,13.1,13,0.12,75,3,0.36,0.55,Pond,0,35,65,,"Cyperaceae,Typha",Algae growing on open water covering,,2.55,,TRUE,,2,,,,{75B0CC2E-6AC9-411B-A186-C56440B7F3E1},RADR,2,,,,FALSE,,7,4155664.469,543070.5882,5,37.54697414,-122.5124174,,,0,,TRUE,1
KC01,Kanoff Creek,{24269F60-D59C-486B-99F5-28CC17DDD126},GOGA,CRLF,2/16/2021,10:06,118,JeF,,,,,,2021,Partial Cloud,3,13.1,13,0.12,75,3,0.36,0.55,Pond,0,35,65,,"Cyperaceae,Typha",Algae growing on open water covering,,2.55,,TRUE,,2,,,,{7BAA96C7-9163-44C9-A527-A4EAB20C8314},RADR,24,,,,FALSE,,1,4155671.015,543051.4805,5,37.54703403,-122.5126333,,,0,,FALSE,1
KC01,Kanoff Creek,{24269F60-D59C-486B-99F5-28CC17DDD126},GOGA,CRLF,2/16/2021,10:06,118,JeF,,,,,,2021,Partial Cloud,3,13.1,13,0.12,75,3,0.36,0.55,Pond,0,35,65,,"Cyperaceae,Typha",Algae growing on open water covering,,2.55,,TRUE,,2,,,,{96D1EA2B-AA35-4F20-9ED5-6E59FC5E96AE},RADR,22,,,,FALSE,,9,4155660.004,543072.0552,5,37.54693382,-122.512401,,,0,,TRUE,1
KC01,Kanoff Creek,{24269F60-D59C-486B-99F5-28CC17DDD126},GOGA,CRLF,2/16/2021,10:06,118,JeF,,,,,,2021,Partial Cloud,3,13.1,13,0.12,75,3,0.36,0.55,Pond,0,35,65,,"Cyperaceae,Typha",Algae growing on open water covering,,2.55,,TRUE,,2,,,,{9FDC519F-CE0D-4F2D-8CA4-779FE5D8FC6D},RADR,20,,,,FALSE,,6,4155665.178,543050.2816,5,37.54698148,-122.5126472,,,0,,TRUE,2
KC01,Kanoff Creek,{24269F60-D59C-486B-99F5-28CC17DDD126},GOGA,CRLF,2/16/2021,10:06,118,JeF,,,,,,2021,Partial Cloud,3,13.1,13,0.12,75,3,0.36,0.55,Pond,0,35,65,,"Cyperaceae,Typha",Algae growing on open water covering,,2.55,,TRUE,,2,,,,{A240A250-6A44-4EDB-BA2D-94A869922FD8},RADR,3,,,,FALSE,,7,4155672.23,543072.5249,5,37.547044,-122.512395,,,0,,TRUE,1
KC01,Kanoff Creek,{24269F60-D59C-486B-99F5-28CC17DDD126},GOGA,CRLF,2/16/2021,10:06,118,JeF,,,,,,2021,Partial Cloud,3,13.1,13,0.12,75,3,0.36,0.55,Pond,0,35,65,,"Cyperaceae,Typha",Algae growing on open water covering,,2.55,,TRUE,,2,,,,{C505D2F4-00E7-484B-B010-1FC4876928D7},RADR,16,,,,FALSE,,6,4155673.479,543052.4451,5,37.5470562,-122.5126222,,,0,,TRUE,1
KC01,Kanoff Creek,{24269F60-D59C-486B-99F5-28CC17DDD126},GOGA,CRLF,2/16/2021,10:06,118,JeF,,,,,,2021,Partial Cloud,3,13.1,13,0.12,75,3,0.36,0.55,Pond,0,35,65,,"Cyperaceae,Typha",Algae growing on open water covering,,2.55,,TRUE,,2,,,,{C8CC7C04-DBF2-4235-964B-BE2021E643F5},RADR,19,,,,FALSE,,9,4155666.444,543053.2887,5,37.54699275,-122.5126131,,,0,,TRUE,1
KC01,Kanoff Creek,{24269F60-D59C-486B-99F5-28CC17DDD126},GOGA,CRLF,2/16/2021,10:06,118,JeF,,,,,,2021,Partial Cloud,3,13.1,13,0.12,75,3,0.36,0.55,Pond,0,35,65,,"Cyperaceae,Typha",Algae growing on open water covering,,2.55,,TRUE,,2,,,,{DA49A5C4-3DEB-4417-BFA5-40215DFC4907},RADR,1,,,,FALSE,,8,4155660.29,543075.1636,5,37.54693625,-122.5123658,,,0,,TRUE,1
KC01,Kanoff Creek,{24269F60-D59C-486B-99F5-28CC17DDD126},GOGA,CRLF,2/16/2021,10:06,118,JeF,,,,,,2021,Partial Cloud,3,13.1,13,0.12,75,3,0.36,0.55,Pond,0,35,65,,"Cyperaceae,Typha",Algae growing on open water covering,,2.55,,TRUE,,2,,,,{DAD2F77C-1B4A-4742-9A28-0FFDC79DAC75},RADR,15,,,,FALSE,,6,4155672.509,543055.4637,5,37.54704732,-122.5125881,,,0,,TRUE,2
KC01,Kanoff Creek,{24269F60-D59C-486B-99F5-28CC17DDD126},GOGA,CRLF,2/16/2021,10:06,118,JeF,,,,,,2021,Partial Cloud,3,13.1,13,0.12,75,3,0.36,0.55,Pond,0,35,65,,"Cyperaceae,Typha",Algae growing on open water covering,,2.55,,TRUE,,2,,,,{DBC127B5-F9C3-4871-AF24-659FB6A61DE2},RADR,7,,,,FALSE,,7,4155667.703,543071.919,5,37.54700323,-122.5124021,,,0,,TRUE,1
KC01,Kanoff Creek,{24269F60-D59C-486B-99F5-28CC17DDD126},GOGA,CRLF,2/16/2021,10:06,118,JeF,,,,,,2021,Partial Cloud,3,13.1,13,0.12,75,3,0.36,0.55,Pond,0,35,65,,"Cyperaceae,Typha",Algae growing on open water covering,,2.55,,TRUE,,2,,,,{DC21A7CC-44AC-449D-BE6A-D7071E542D59},RADR,18,,,,FALSE,,8,4155665.985,543052.6987,5,37.54698864,-122.5126198,,,0,Egg mass is missing from flagged location.,TRUE,1
KC01,Kanoff Creek,{24269F60-D59C-486B-99F5-28CC17DDD126},GOGA,CRLF,2/16/2021,10:06,118,JeF,,,,,,2021,Partial Cloud,3,13.1,13,0.12,75,3,0.36,0.55,Pond,0,35,65,,"Cyperaceae,Typha",Algae growing on open water covering,,2.55,,TRUE,,2,,,,{ED5E3055-96BA-4AEC-827B-8361AFF352D4},RADR,26,,,,FALSE,,6,4155646.382,543073.3476,5,37.54681099,-122.5123872,,,0,,FALSE,1
KC01,Kanoff Creek,{24269F60-D59C-486B-99F5-28CC17DDD126},GOGA,CRLF,2/16/2021,10:06,118,JeF,,,,,,2021,Partial Cloud,3,13.1,13,0.12,75,3,0.36,0.55,Pond,0,35,65,,"Cyperaceae,Typha",Algae growing on open water covering,,2.55,,TRUE,,2,,,,{F1EED18D-04EF-401A-9290-81F85F1DDADA},RADR,23,,,,FALSE,,8,4155667.907,543053.0293,5,37.54700595,-122.5126159,,,0,Egg mass is gone from flagged location.,TRUE,1
KC01,Kanoff Creek,{24269F60-D59C-486B-99F5-28CC17DDD126},GOGA,CRLF,2/16/2021,10:06,118,JeF,,,,,,2021,Partial Cloud,3,13.1,13,0.12,75,3,0.36,0.55,Pond,0,35,65,,"Cyperaceae,Typha",Algae growing on open water covering,,2.55,,TRUE,,2,,,,{F3BF96D9-3983-4BD4-9D67-1F84E889AFBD},RADR,13,,,,FALSE,,1,4155666.863,543071.2496,5,37.54699568,-122.5124097,,,0,Egg mass submerged 10 cm.,TRUE,1
KC01,Kanoff Creek,{2529BE9D-4097-4426-80DD-5CC1EF1F934C},GOGA,CRLF,1/27/2017,8:40,23,SB,RoH,,,,,2017,Clear,2,10.9,8.1,0.13,35,30,,0.77,Pond,5,85,10,,"Schoenoplectus,Typha,Cyperaceae",willow also listed as dominant emergent. grasses l,no CRLF observations. 0.48 m average depth. no flow. no fish present.,2.4,,TRUE,,2,,,,{3710CDFD-BFBB-4BD8-84A1-506C5FC8FF6C},RADR,,,,,FALSE,,,,,,,,,,,,FALSE,0
KC01,Kanoff Creek,{2811E728-95E7-4A70-8962-FA4DEA8C4D5F},GOGA,CRLF,1/25/2021,13:10,50,Ewr,,,,,,2021,Partial Cloud,4,14.2,9,0.3,75,5,0.25,0.4,Pond,,,,,,,,2.28,,TRUE,,2,,,1,{00EDF20E-C6A7-4A59-8C70-66AD7C18EE72},RADR,2,,,,FALSE,,9,4155667.512,543073.2608,4,37.54700144,-122.5123869,,,0,,TRUE,1
KC01,Kanoff Creek,{2811E728-95E7-4A70-8962-FA4DEA8C4D5F},GOGA,CRLF,1/25/2021,13:10,50,Ewr,,,,,,2021,Partial Cloud,4,14.2,9,0.3,75,5,0.25,0.4,Pond,,,,,,,,2.28,,TRUE,,2,,,1,{0277C464-17C8-4084-BAE5-E8611703715B},RADR,6,,,,FALSE,,6,4155658.134,543077.6223,5,37.54691671,-122.5123381,,,0,,TRUE,1
KC01,Kanoff Creek,{2811E728-95E7-4A70-8962-FA4DEA8C4D5F},GOGA,CRLF,1/25/2021,13:10,50,Ewr,,,,,,2021,Partial Cloud,4,14.2,9,0.3,75,5,0.25,0.4,Pond,,,,,,,,2.28,,TRUE,,2,,,1,{3D62D0EF-DE04-416E-87AF-5A4EC5EE0761},RADR,9,,,,FALSE,,6,4155668.49,543074.0579,3,37.54701022,-122.5123778,,,0,,FALSE,1
KC01,Kanoff Creek,{2811E728-95E7-4A70-8962-FA4DEA8C4D5F},GOGA,CRLF,1/25/2021,13:10,50,Ewr,,,,,,2021,Partial Cloud,4,14.2,9,0.3,75,5,0.25,0.4,Pond,,,,,,,,2.28,,TRUE,,2,,,1,{4799D6EA-1DCF-4137-B322-B540F243E642},RADR,1,,,,FALSE,,9,4155658.504,543077.1481,5,37.54692007,-122.5123435,,,0,,TRUE,1
KC01,Kanoff Creek,{2811E728-95E7-4A70-8962-FA4DEA8C4D5F},GOGA,CRLF,1/25/2021,13:10,50,Ewr,,,,,,2021,Partial Cloud,4,14.2,9,0.3,75,5,0.25,0.4,Pond,,,,,,,,2.28,,TRUE,,2,,,1,{48C5B383-5095-4266-9891-1934343ECC9B},RADR,8,,,,FALSE,,6,4155660.207,543076.6194,6,37.54693545,-122.5123493,,,0,,FALSE,1
KC01,Kanoff Creek,{2811E728-95E7-4A70-8962-FA4DEA8C4D5F},GOGA,CRLF,1/25/2021,13:10,50,Ewr,,,,,,2021,Partial Cloud,4,14.2,9,0.3,75,5,0.25,0.4,Pond,,,,,,,,2.28,,TRUE,,2,,,1,{5B8EBA2D-7230-4DCE-9ACC-6671B8210859},RADR,5,,,,FALSE,,6,4155659.232,543079.8609,5,37.5469265,-122.5123127,,,0,,TRUE,1
KC01,Kanoff Creek,{2811E728-95E7-4A70-8962-FA4DEA8C4D5F},GOGA,CRLF,1/25/2021,13:10,50,Ewr,,,,,,2021,Partial Cloud,4,14.2,9,0.3,75,5,0.25,0.4,Pond,,,,,,,,2.28,,TRUE,,2,,,1,{A26629CE-8880-4594-A3FD-DDEE083C02B6},RADR,10,,,,FALSE,,6,4155669.17,543072.1722,2,37.54701644,-122.5123992,,,0,,FALSE,1
KC01,Kanoff Creek,{2811E728-95E7-4A70-8962-FA4DEA8C4D5F},GOGA,CRLF,1/25/2021,13:10,50,Ewr,,,,,,2021,Partial Cloud,4,14.2,9,0.3,75,5,0.25,0.4,Pond,,,,,,,,2.28,,TRUE,,2,,,1,{DFD12098-C3D6-4C55-AF85-D4148BA9D6BE},RADR,3,,,,FALSE,,9,4155670.432,543072.4953,5,37.54702779,-122.5123954,,,0,,TRUE,1
KC01,Kanoff Creek,{2811E728-95E7-4A70-8962-FA4DEA8C4D5F},GOGA,CRLF,1/25/2021,13:10,50,Ewr,,,,,,2021,Partial Cloud,4,14.2,9,0.3,75,5,0.25,0.4,Pond,,,,,,,,2.28,,TRUE,,2,,,1,{ED62EC3B-60F5-494B-AD90-FDA0CD42AE4B},RADR,4,,,,FALSE,,6,4155669.381,543070.2601,4,37.54701842,-122.5124208,,,0,,TRUE,1
KC01,Kanoff Creek,{2811E728-95E7-4A70-8962-FA4DEA8C4D5F},GOGA,CRLF,1/25/2021,13:10,50,Ewr,,,,,,2021,Partial Cloud,4,14.2,9,0.3,75,5,0.25,0.4,Pond,,,,,,,,2.28,,TRUE,,2,,,1,{FC04FC10-A6E7-4147-B8C9-61861FAA44B6},RADR,7,,,,FALSE,,6,4155665.698,543074.1746,4,37.54698505,-122.5123767,,,0,,TRUE,1
KC01,Kanoff Creek,{285F9529-742C-454F-B30A-C8491A23A2C8},GOGA,CRLF,2/17/2016,10:16,36,IR,,,,2,Winter,2016,Overcast,,15,14,0.5,31.5,24.5,0.5,0.6,Pond,,,,azolla,"tule, cattails",,,2,,TRUE,,,,,,{16002A40-3ED0-4FF3-84D0-E3200B02B2BB},RADR,,,,,FALSE,,,,,,,,,,0,"records batch created in 2023 to bring old data (up to 2019, which only recorded presence of CRLF egg masses) inline with data collected in S123 ( presence and absence noted for every survey)",FALSE,0
KC01,Kanoff Creek,{2D4B6A09-516F-4020-94C7-7B2718ADEA31},GOGA,CRLF,3/4/2015,10:42,40,SB,AF,,,3,Spring,2015,Clear,0,,6.2,0.18,50,38,0.42,0.71,Pond,3,20,27,azolla,"tule, typha",,700+ identified tadpoles. 5 adult CRLF. Sketch map on back of data sheet.,1.15,,TRUE,,,,,,{2F48F995-2E7E-4B0D-9E65-1E9BABC15328},RADR,1,34,32,,FALSE,,,,,,,,,,,,FALSE,1
KC01,Kanoff Creek,{2D856EAD-7A65-4AC6-8F30-37559713105C},GOGA,CRLF,12/16/2019,13:38,0,EWr,DF,,,,,2020,Clear,2,21,,0.35,50,8,0.3,0.4,MeadowWetland,2,90,8,Azolla,"Schoenoplectus,Typha",Alisma lanceolatum,took habitat photo facing north from gully with view of northeast shore of pond  tules and cattails have filled in a lot. Surveyed 5-9' into emergent marsh veg.,2.39,,TRUE,,2,,,1,{08CFD33D-E967-41AF-895E-FB97C95226DC},RADR,6,,,,FALSE,,3,4155663.439,543074.3604,4,37.54696468,-122.5123747,,,0,,FALSE,1
KC01,Kanoff Creek,{2D856EAD-7A65-4AC6-8F30-37559713105C},GOGA,CRLF,12/16/2019,13:38,0,EWr,DF,,,,,2020,Clear,2,21,,0.35,50,8,0.3,0.4,MeadowWetland,2,90,8,Azolla,"Schoenoplectus,Typha",Alisma lanceolatum,took habitat photo facing north from gully with view of northeast shore of pond  tules and cattails have filled in a lot. Surveyed 5-9' into emergent marsh veg.,2.39,,TRUE,,2,,,1,{1AFC3A32-3952-4683-BB65-963B3A54CC58},RADR,1,,,,FALSE,,3,4155657.117,543077.9408,4,37.54690753,-122.5123346,,,0,exact same spot as last years flag (pulled old flag),FALSE,1
KC01,Kanoff Creek,{2D856EAD-7A65-4AC6-8F30-37559713105C},GOGA,CRLF,12/16/2019,13:38,0,EWr,DF,,,,,2020,Clear,2,21,,0.35,50,8,0.3,0.4,MeadowWetland,2,90,8,Azolla,"Schoenoplectus,Typha",Alisma lanceolatum,took habitat photo facing north from gully with view of northeast shore of pond  tules and cattails have filled in a lot. Surveyed 5-9' into emergent marsh veg.,2.39,,TRUE,,2,,,1,{2C8A65B3-F0BE-4486-9A2B-549533B9D86F},RADR,3,,,,FALSE,,3,4155657.146,543077.7861,4,37.5469078,-122.5123363,,,0,,FALSE,1
KC01,Kanoff Creek,{2D856EAD-7A65-4AC6-8F30-37559713105C},GOGA,CRLF,12/16/2019,13:38,0,EWr,DF,,,,,2020,Clear,2,21,,0.35,50,8,0.3,0.4,MeadowWetland,2,90,8,Azolla,"Schoenoplectus,Typha",Alisma lanceolatum,took habitat photo facing north from gully with view of northeast shore of pond  tules and cattails have filled in a lot. Surveyed 5-9' into emergent marsh veg.,2.39,,TRUE,,2,,,1,{56B97909-23F1-45E5-B17B-0366C3887C6D},RADR,8,,,,FALSE,,3,4155668.031,543071.6051,4,37.5470062,-122.5124056,,,0,,FALSE,1
KC01,Kanoff Creek,{2D856EAD-7A65-4AC6-8F30-37559713105C},GOGA,CRLF,12/16/2019,13:38,0,EWr,DF,,,,,2020,Clear,2,21,,0.35,50,8,0.3,0.4,MeadowWetland,2,90,8,Azolla,"Schoenoplectus,Typha",Alisma lanceolatum,took habitat photo facing north from gully with view of northeast shore of pond  tules and cattails have filled in a lot. Surveyed 5-9' into emergent marsh veg.,2.39,,TRUE,,2,,,1,{69DC2CB2-C06D-4F71-80CE-2DFEBB903B52},RADR,5,,,,FALSE,,3,4155657.207,543076.9456,4,37.54690839,-122.5123458,,,0,,FALSE,2
KC01,Kanoff Creek,{2D856EAD-7A65-4AC6-8F30-37559713105C},GOGA,CRLF,12/16/2019,13:38,0,EWr,DF,,,,,2020,Clear,2,21,,0.35,50,8,0.3,0.4,MeadowWetland,2,90,8,Azolla,"Schoenoplectus,Typha",Alisma lanceolatum,took habitat photo facing north from gully with view of northeast shore of pond  tules and cattails have filled in a lot. Surveyed 5-9' into emergent marsh veg.,2.39,,TRUE,,2,,,1,{B519F505-B998-42B7-B88C-A5FB36263CE9},RADR,11,,,,FALSE,,3,4155671.952,543070.1175,4,37.54704161,-122.5124223,,,0,,FALSE,1
